"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,54.29,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,55.65,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,55.84,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,56.37,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,57.25,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,57.16,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,57.25,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,57.13,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,56.76,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,57.73,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,57.34,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,57.98,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,57.95,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,57.83,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,57.74,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,57.26,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,56.51,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,57.27,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,56.25,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,56.9,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,55.64,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,54.27,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,53.93,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,54.41,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,54.16,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,55.4,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,56.04,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,56.15,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,56.6,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,55.98,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,56.32,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,56.2,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,57.37,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,56.48,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,56.82,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,56.88,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,54.74,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,56.09,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,55.27,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,54.23,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,54.56,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,53.78,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,53.85,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,53.2,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,51.72,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,52.12,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,51.22,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,50.19,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,51.14,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,50.54,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,49.59,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,50.41,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,50.05,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,50.98,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,51.02,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,51.37,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,52.21,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,52.54,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,54.15,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,54.15,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,55.52,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,56.65,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,56.14,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,56.9,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,58.63,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,58.25,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,58.06,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,58.89,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,60.65,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,61.4,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,61.41,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,62.31,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,62.37,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,61.32,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units",,,62.58,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units",,,62.38,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units",,,62.46,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units",,,62.98,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units",,,63.76,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units",,,64.08,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units",,,63.59,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-05","May-1985","IDX","Index","0","Units",,,64.05,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-06","Jun-1985","IDX","Index","0","Units",,,63.97,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-07","Jul-1985","IDX","Index","0","Units",,,64.15,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-08","Aug-1985","IDX","Index","0","Units",,,64.35,,
"CAN","Canada","201","Index of industrial production","202112","December 2021","M","Monthly","1985-09","Sep-1985","IDX","Index","0","Units",,,64.59,,
